,artist_name,popularity,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6490,Bones Owens,56,2vNNO32nG2j8E3gAGJLWMh,Keep It Close,0.0156,0.457,220791,0.824,2.76e-06,11,0.0997,-4.481,1,0.0381,80.019,4,0.436
6491,From First To Last,53,4EkI2iujq3AiwgmyGuP2xn,Surrender,0.000383,0.601,182222,0.922,1.32e-05,0,0.335,-3.678,1,0.0417,107.993,4,0.359
6492,YUNGBLUD,59,0dqrAmrvQ6fCGNf5T8If5A,"I Love You, Will You Marry Me",5.56e-05,0.519,177870,0.923,0.0,11,0.0878,-3.76,0,0.0672,149.965,4,0.557
6493,Jesus Culture,52,1HA6SIpOUXGo2qDxHFmKDm,Not Afraid - Live,0.0242,0.469,445293,0.761,0.0,6,0.205,-5.827,1,0.034,79.03,4,0.246
6494,Claude Debussy,16,0Vyck7NiXaWkABrRozIdh6,"Préludes, Book 2, L. 123: No. 1, Brouillards",0.993,0.346,216480,0.0273,0.929,7,0.0959,-26.606,1,0.0429,74.338,3,0.0375
6495,Claude Debussy,15,163o2hvR6vBQ6wGl9zeMMF,"Images - Book 2, L. 111: 2. Et la lune descend sur le temple qui fût",0.992,0.505,314507,0.00249,0.934,4,0.0675,-31.801,0,0.0597,102.414,3,0.038
6496,Claude Debussy,16,1gUGfrRO89wKb9oJjs8FZQ,"Prélude à l’après-midi d’un faune, L. 86 (Arr. L. Borwick for Piano)",0.995,0.296,554661,0.0277,0.92,1,0.0553,-27.728,0,0.0396,67.28,4,0.0359
6497,Claude Debussy,17,1yEfwy4XrSaZES4jI7Gso5,"Fantaisie for Piano and Orchestra, L. 73: Fantaisie for Piano and Orchestra, L. 73: I. Andante ma non troppo",0.979,0.159,520360,0.143,0.928,2,0.104,-18.092,1,0.0383,77.426,5,0.0381
6498,Jisma James,58,26t95YMCBCTLijfHpnzsP6,Big Gun Soldier,0.0733,0.856,106500,0.556,0.877,7,0.108,-16.027,1,0.185,120.026,4,0.12
6499,Claude Debussy,15,2UoqlqxVon5psZ0Iprje91,"Images, Book 2, L. 111: No. 3, Poissons d'or",0.993,0.344,240695,0.0392,0.924,1,0.139,-24.839,1,0.0359,110.126,5,0.0392
6500,Claude Debussy,16,3sHGLWpmqNc8uhNjfuFdG0,"Images, Book 2, L. 111: No. 2, Et la lune descend sur le temple qui fut",0.993,0.344,288859,0.00266,0.923,1,0.0756,-35.374,0,0.0616,68.295,4,0.0482
6501,Claude Debussy,16,4a8c1yhmQkPPVsJaLeAVTE,"Images, Book 2, L. 111: No. 1, Cloches à travers les feuilles",0.995,0.28,256693,0.0112,0.913,1,0.0945,-32.775,1,0.0397,69.724,5,0.0327
6502,Claude Debussy,16,5BqVdjZn458ykqZJPpzA2J,"Children's Corner, L. 113: 5. The Little Shepherd",0.99,0.316,162000,0.00504,0.921,4,0.0835,-34.229,1,0.0542,169.078,3,0.217
6503,Claude Debussy,16,5XQLrorn8MSHQEW4xFgsrG,"Préludes, Book 2, L. 123: No. 2, Feuilles mortes",0.994,0.391,209200,0.00625,0.879,6,0.0987,-27.957,1,0.061,69.337,4,0.0397
6504,Claude Debussy,15,5ZbDPMsXBp4BEPF6mKv3ut,"Suite bergamasque, L. 75: 4. Passepied",0.994,0.362,235160,0.0287,0.924,6,0.114,-31.134,0,0.0346,94.162,4,0.18
6505,Claude Debussy,16,6lAeTvqtHPnIjQozavK31e,"Préludes, Book 1, L. 117: No. 11, La danse de Puck",0.994,0.425,191587,0.0842,0.932,5,0.219,-22.625,0,0.042,72.4,4,0.0394
6506,Claude Debussy,15,06bGGijdWoXflAijMytiA0,"Images - Book 1, L. 110: 3. Mouvement",0.994,0.36,219000,0.0589,0.915,0,0.119,-21.393,0,0.0342,113.839,4,0.0521
6507,Claude Debussy,15,0cVj091tLpDZ7Ru2DCf8WQ,"Children's Corner, L. 113: 1. Doctor Gradus ad Parnassum",0.994,0.265,134640,0.0251,0.952,0,0.0607,-26.427,1,0.0401,77.753,4,0.0579
6508,Claude Debussy,14,0tk4CUIDV113RGW94QGe2Y,"D'un cahier d'esquisses, L.99",0.995,0.476,331000,0.00324,0.921,1,0.096,-26.231,1,0.0543,128.496,3,0.038
6509,Claude Debussy,15,1QzYUCDdNirqgD8HDehFH3,"Nocturnes, L.91: 1. Nuages",0.905,0.0989,375000,0.00701,0.59,0,0.0669,-38.015,1,0.0452,89.855,4,0.0331
6510,Claude Debussy,16,2POhp6vw95RqxOH0A9GeYk,"Fantaisie for Piano and Orchestra, L. 73: Fantaisie for Piano and Orchestra, L. 73: II. Lento e molto espressivo",0.981,0.135,508493,0.0275,0.953,6,0.0892,-25.77,1,0.0398,87.917,4,0.0376
6511,Claude Debussy,14,2nAzdh56lji3DIUAR9fVQ7,"Préludes, Book 2, L. 123: No. 10, Canope",0.989,0.535,227547,0.00274,0.852,7,0.0609,-31.923,1,0.0513,133.37,4,0.142
6512,Claude Debussy,15,3GIEhgBsYaDc10VpR0nutY,"Préludes - Book 2, L.123: 1. Brouillards",0.994,0.26,148800,0.013,0.947,1,0.126,-32.77,1,0.039,130.244,4,0.0723
6513,Claude Debussy,15,3LcRWB7fnRIjU5wDuHYKgG,"Préludes, Book 2, L. 123: No. 6, Général Lavine, eccentric",0.994,0.599,196747,0.108,0.935,0,0.0828,-20.753,0,0.0459,81.3,4,0.267
6514,Claude Debussy,15,3NYAkPupryrSZRWxNcqKrx,"Préludes, Book 2, L. 123: No. 5, Bruyères",0.994,0.379,211267,0.0334,0.91,8,0.0949,-26.233,1,0.046,136.858,4,0.122
6515,Paul Dukas,15,3uFYPAsM69SZ2gGLZrfkIN,"La plainte, au loin, du faune",0.992,0.287,228313,0.0124,0.902,5,0.0622,-31.7,0,0.0448,76.245,4,0.0375
6516,Sinner's Heist,56,46oyOZu0PMiUV0PeezjZmg,Streetlight People,0.134,0.552,213677,0.814,0.0,5,0.111,-4.799,1,0.253,155.095,4,0.193
6517,Claude Debussy,15,4NPyeVK0Y8QBqDUw9QTham,"Nocturnes, L. 91: No. 2. Fêtes (Arr. V. Leyetchkiss for Piano)",0.991,0.323,394361,0.152,0.923,6,0.081,-21.992,1,0.0406,74.579,4,0.0887
6518,Claude Debussy,14,4v0U45p6YpkfBD6rWcsmhQ,"Images oubliées, L. 87: 1. Lent (mélancolique et doux)",0.994,0.42,210027,0.00783,0.89,4,0.0621,-28.823,1,0.0493,69.258,4,0.0393
6519,Claude Debussy,14,5TIBBS5zkdEAb8YMUzbmwE,"Pour le piano, L. 95: 2. Sarabande",0.995,0.531,251173,0.0118,0.901,1,0.071,-26.638,0,0.103,67.04,4,0.0392
6520,Walt Weiskopf,54,5fhLDCuNimt2zvkiFxOAbU,Soul Eyes,0.898,0.539,498320,0.207,0.636,8,0.222,-16.498,1,0.0458,122.03,4,0.259
6521,Claude Debussy,15,67AFOWInuKDpEjSS0jS2hD,"Estampes, L. 100: 1. Pagodes",0.989,0.332,334720,0.0362,0.919,11,0.099,-24.644,1,0.036,68.492,4,0.0612
6522,UZ,53,69DXEorCMxRNzWf4ozCP1S,Leave It,0.0138,0.793,244966,0.761,0.00368,0,0.107,-4.959,1,0.0445,145.008,4,0.275
6523,Claude Debussy,15,6CWv9wZA0Ug0LEwv1WXNs9,"Préludes, Book 2, L. 123: No. 3, La puerta del vino",0.994,0.388,208413,0.0241,0.903,1,0.0926,-23.133,1,0.0374,94.344,4,0.0412
6524,Claude Debussy,15,7wTav3ad00CVYEem4b3t1O,"Préludes, Book 2, L. 123: No. 4, Les fées sont d'exquises danseuses",0.993,0.382,204733,0.101,0.931,8,0.109,-23.516,1,0.0395,65.769,3,0.0595
6525,Claude Debussy,14,00zVjkV9YnuxYdg91qRr8l,"Nuit d'étoiles, L. 4 (Arr. K. Attwood for Piano)",0.996,0.35,193677,0.027,0.943,1,0.115,-27.846,1,0.0469,74.742,3,0.039
6526,Claude Debussy,14,04XpKVGq2T16PyrbITYKQR,"Préludes, Book 2, L. 123: No. 9, Hommage à S. Pickwick Esq. P.P.M.P.C",0.991,0.468,184480,0.0441,0.918,0,0.0943,-22.019,1,0.0486,58.315,3,0.259
6527,Claude Debussy,15,069qQ4giSTpp4px4o3epbs,"Petite suite, L. 65: Petite suite, L. 65: I. En bateau",0.995,0.285,196200,0.0144,0.856,7,0.0702,-30.113,1,0.0384,66.875,4,0.0567
6528,Claude Debussy,15,0kQGxAzaQ7Bxwv2a05hDmh,"Fantaisie for Piano and Orchestra, L. 73: Fantaisie for Piano and Orchestra, L. 73: III. Allegro molto",0.977,0.271,471000,0.166,0.932,9,0.0596,-17.476,1,0.0375,89.696,4,0.0523
6529,Claude Debussy,14,0wOoaAL1l7wI1vb1WipkMD,"Prélude à l'après-midi d'un faune, L. 86",0.98,0.0853,534440,0.0289,0.925,8,0.11,-29.463,0,0.0431,75.125,4,0.0323
6530,Claude Debussy,14,1JPQIXmOh0To45p2Q8keOT,"Préludes, Book 2, L. 123: No. 11, Les tierces alternées",0.994,0.391,184827,0.125,0.925,0,0.0919,-25.215,0,0.0483,64.68,4,0.0982
6531,Manuel de Falla,14,1NbGO0gTE1kAnMsXxap98w,Hommage à Debussy (Version for Piano),0.996,0.382,164345,0.00442,0.954,9,0.0664,-32.417,0,0.051,97.561,3,0.153
6532,Duskus,51,290NlYLqIs61GjGZ5DKayj,Closed,0.227,0.546,185600,0.772,0.000122,6,0.101,-7.72,0,0.125,150.051,4,0.156
6533,Claude Debussy,15,2Uj80ULNVZMxWgCA33HfFp,"Beau soir, L. 6 (Arr. K. Attwood for Piano)",0.995,0.346,144460,0.00634,0.909,11,0.073,-30.86,1,0.04,66.883,3,0.065
6534,Killumantii,50,2XL5shxCODG3t6b40r52xs,Red Down,0.0145,0.771,155336,0.677,3.42e-06,8,0.281,-5.172,1,0.271,75.525,4,0.488
6535,Claude Debussy,13,2bHtWhsMIKApHxGirZJFfo,"L'Isle joyeuse, L.106",0.993,0.305,357267,0.0494,0.899,2,0.0904,-23.094,1,0.0364,66.257,3,0.0351
6536,City Morgue,53,2muf1caAmZ5AqPUFeIaP9r,Downer,0.0373,0.367,102960,0.799,0.0,1,0.135,-5.494,1,0.108,83.327,4,0.395
6537,The Rubber Ducky Band,49,5z2y8SqhSCqPqtROnuvYVX,Rock a Bye Baby,0.861,0.576,33505,0.129,0.00111,0,0.104,-15.072,1,0.0535,119.505,3,0.399
6538,Bea Miller,54,3EGxhUpcKaYixmxNlSABDo,repercussions,0.0306,0.672,207000,0.584,0.000978,7,0.0949,-6.126,1,0.0329,100.999,4,0.444
6539,The Fuquan,49,2v9rcCzCHOCgjqbSPzEuvY,First of the Month,0.164,0.75,63975,0.472,0.0,4,0.344,-12.385,0,0.324,120.071,4,0.64
6540,LOOΠΔ,56,0vA82YPx1q4JRWFISf1vIZ,Stylish,0.242,0.554,209112,0.694,0.0,9,0.0851,-3.673,1,0.0387,160.154,4,0.814
6541,Johnny Balik,54,3p7byaSR5J1he8vvDkxirp,Honey,0.625,0.756,236491,0.469,0.0,6,0.129,-8.491,0,0.469,139.85,4,0.623
6542,A$AP ANT,53,64fY6hYmUYmSlrfZQobFZX,Mario Cart,0.523,0.803,135236,0.647,0.0196,2,0.101,-7.549,1,0.295,119.048,4,0.217
6543,Bea Miller,54,4J1O1ERHhqtkOfdF9L6zyG,bored,0.104,0.692,176187,0.643,0.0,1,0.0668,-6.227,1,0.112,94.975,4,0.715
6544,Claude Debussy,16,11MWFLtSV3dK2LILvz461a,"Pour le piano, L. 95: 3. Toccata",0.989,0.223,224253,0.114,0.92,3,0.115,-22.806,0,0.0363,74.031,4,0.125
6545,Claude Debussy,16,17ev5w3d0rDSZXjLJosN1f,"12 Etudes, L.136: 9. Pour les Notes répétées",0.985,0.252,198000,0.0323,0.909,7,0.0907,-32.254,1,0.0389,72.594,5,0.254
6546,Claude Debussy,16,1BShLRIowI9kEA6ROoMR1l,"Children's Corner, L. 113: 6. Golliwog's Cake-Walk",0.995,0.518,186000,0.0556,0.938,3,0.22,-24.096,0,0.0451,103.788,4,0.355
6547,Claude Debussy,18,1sXwTqpN5qhJcsbMehORtX,"Images oubliées, L. 87: Images oubliées, L. 87: III. Quelques aspects de Nous n'irons plus au bois parce qu'il fait un temps insupportable",0.992,0.237,248360,0.0657,0.906,2,0.0911,-23.738,1,0.0371,169.742,4,0.0387
6548,Claude Debussy,16,2O27z0jfgtEYub9N77P7qz,"12 Etudes, L.136: 11. Pour les Arpèges composés",0.989,0.206,288000,0.0126,0.904,1,0.0808,-32.604,1,0.0488,64.172,3,0.0492
6549,Claude Debussy,16,2aj6XGonQpYzrUMO3RJrMR,"Beau Soir, L.6",0.985,0.2,176027,0.0298,0.957,6,0.0744,-27.193,0,0.0463,95.144,3,0.0367
6550,Claude Debussy,16,3fEvuKKIMg2wggRxBnIP84,"Images - Book 1, L. 110: 1. Reflets dans l'eau",0.994,0.374,294000,0.0358,0.894,1,0.0995,-23.916,1,0.0406,104.086,3,0.0318
6551,Yomoti,55,4JXGpcRYiUcoBlfJP3ETzd,Second Side,0.34,0.752,131712,0.476,0.761,1,0.155,-7.252,1,0.114,163.967,4,0.59
6552,Claude Debussy,18,65Demo8u4lrvVyNhQ1L0PC,"Trois Poèmes de Stéphane Mallarmé, L. 127: Trois Poèmes de Stéphane Mallarmé, L. 127: III. Éventail",0.973,0.482,136173,0.0346,0.0,11,0.0741,-24.47,0,0.0712,106.855,1,0.0677
6553,Miguel Y Miguel,53,6ypnXf3rmG2kXWMHInBU4y,Sonora Y Sus Ojos Negros,0.424,0.522,186040,0.469,0.0,7,0.136,-7.254,1,0.0481,179.802,3,0.778
6554,Claude Debussy,17,7M3oGMqRArU1Ne1CLTBfrO,"Préludes, Book 1, L. 117: No. 9, La sérénade interrompue",0.994,0.479,189880,0.0636,0.942,1,0.0974,-23.31,1,0.0475,101.707,4,0.081
6555,Claude Debussy,15,07frOmzZkM8IYcL9UFwzxs,"Préludes / Book 1, L.117: 2. Voiles",0.994,0.323,220293,0.00593,0.928,0,0.078,-33.713,0,0.043,137.557,4,0.0364
6556,Claude Debussy,16,08JX1aNTTt94KfwfA7dhSx,"Préludes, Book 1, L. 117: No. 12, Minstrels",0.994,0.537,168827,0.149,0.911,7,0.107,-19.89,1,0.0565,74.553,3,0.122
6557,Claude Debussy,14,5uuz6hyZAdUyJ72L4KSArt,"Préludes, Book 2, L. 123: No. 8, Ondine",0.994,0.389,227360,0.0606,0.929,11,0.0993,-24.822,1,0.0403,129.885,4,0.0336
6558,Bearcubs,51,6lpM9CGvcLPdfhvRbU5NA3,Do You Feel,0.616,0.575,234000,0.494,0.339,10,0.552,-8.731,0,0.372,167.085,5,0.459
6559,El Komander,38,2Kvl6xs8XOz7rqmdalPuRU,No Ocupa La Banda Pa’ Bailar Mi Cuaco,0.453,0.856,153855,0.698,0.0,2,0.0697,-3.252,1,0.0335,112.461,3,0.966
6560,Jerry Cantrell,53,44e7zSLoW54t5TdQ1jRjO5,Setting Sun,2.83e-05,0.533,270118,0.826,0.000876,1,0.119,-2.768,0,0.0627,114.982,4,0.395
6561,Alejandro Fernandez,55,4itGUqG0j7mOHfAzTZSkAO,Para Sacarte De Mi Vida - Versión Norteña,0.141,0.573,236787,0.783,2.49e-05,9,0.0716,-4.736,0,0.246,184.025,4,0.796
6562,Kein Ferling,47,6mAi9f4wqaBx7q0NK472KI,Tu Ausencia - Radio Edit,0.455,0.756,197004,0.767,0.0,8,0.118,-5.205,1,0.051,120.032,4,0.901
6563,Zoé,66,2YiqBesMJpszYU6raDOG0R,Hielo,0.282,0.551,302840,0.73,0.923,7,0.148,-7.69,0,0.0274,126.967,4,0.672
6564,Valley Of Wolves,56,3JUWlLaCdoDIDPjBNr7Y4C,Lions Inside,0.465,0.442,240192,0.65,0.00561,11,0.102,-3.559,0,0.0506,167.795,3,0.545
6565,Above The Golden State,48,0KvOVl0Vq1Ywgkfuc5mbzt,Breath | Aurora,0.169,0.22,274933,0.507,3.52e-06,1,0.141,-8.213,0,0.0365,77.954,4,0.224
6566,Thutmose,52,1KBrs7PLVKbuqS0dML7bq4,Ride With Me,0.19,0.773,182687,0.656,0.0,5,0.113,-8.105,0,0.0543,133.911,4,0.802
6567,Tory Lanez,51,3k0466XwffkAS35ofvbg3G,DON'T DIE,0.242,0.498,214160,0.856,0.0,1,0.0958,-7.057,0,0.399,81.806,4,0.558
6568,Desiigner,52,544FLIfmISCEEvPaU0Jn8w,Tonka,0.00677,0.857,178852,0.697,0.0,0,0.508,-3.645,0,0.309,139.976,4,0.45
6569,Lox Chatterbox,57,7xG9yO1Zuaa4jG0WAkS4Lp,Dead to Me,0.117,0.452,220723,0.757,0.0,8,0.143,-4.323,0,0.253,106.939,3,0.298
6570,3LAU,50,0YRRY9xvuAQgBHW9qiFwNr,Close,0.0842,0.625,211714,0.811,2.8e-05,1,0.258,-4.875,0,0.0399,139.978,4,0.146
6571,Tyron Hapi,66,1gy8SNsZ7ceHqV2mFF3m0G,About You,0.482,0.514,160235,0.653,5.55e-06,8,0.0822,-5.562,1,0.05,104.653,4,0.635
6572,Kodak Black,49,3yCMKrzcrwlzI7E5Bur7ea,Kicking In,0.349,0.808,189417,0.498,0.0,10,0.109,-8.153,1,0.395,136.967,4,0.632
6573,Sasha Sloan,50,5Oxv9pQuYROR2jpM3aSoir,Ready Yet (San Holo Remix),0.592,0.692,218182,0.579,7.78e-05,0,0.111,-8.386,1,0.0739,121.037,4,0.45
6574,Fredstar,47,0ByvtCPKk0kf6PjnxxLGEe,Pongo Rulay,0.000191,0.525,196075,0.726,0.00448,9,0.0863,-8.579,1,0.368,175.195,3,0.758
6575,Slim.,53,1ooECEXRjGooxm3U3NZ5yp,one,0.15,0.847,109931,0.606,0.646,5,0.113,-10.096,0,0.0885,90.023,4,0.849
6576,Hands Like Houses,51,2VBtpRhl12cKwwPqV3eqj0,Through Glass,0.0655,0.575,206200,0.802,0.0,6,0.0668,-6.412,0,0.043,126.023,4,0.594
6577,The Glitch Mob,28,2jHDDDH4lJHuwjCC8BPZyD,Keep on Breathing (feat. Tula),0.191,0.714,192898,0.699,0.709,1,0.117,-8.984,1,0.167,122.628,5,0.546
6578,Mansur Brown,54,2on2XttfSjE4rjGo3xyGVm,Mashita,0.808,0.555,172373,0.206,0.891,9,0.111,-18.143,1,0.0303,135.954,4,0.352
6579,Rise Against,55,6RTDyHa1vdrRLUNvFOH4Ry,Faint Resemblance - Ghost Note Symphonies,0.889,0.677,142892,0.327,2.26e-06,0,0.0977,-9.445,1,0.0513,91.211,4,0.567
6580,PLT,52,0UbBJGDeQSiGhfdOWFa7WL,Hocus Pocus,0.0543,0.508,197478,0.854,0.0,8,0.0975,-3.402,0,0.428,177.615,4,0.809
6581,The Glitch Mob,27,02XX8sbuoAH821ymwADf4K,Come Closer,0.0083,0.637,326429,0.797,0.457,1,0.314,-5.038,0,0.0501,127.993,4,0.168
6582,Far Out,57,2V1f777d2EUbF3FvxHPIUS,Origin,0.193,0.345,193592,0.864,0.697,2,0.0823,-3.7,1,0.103,153.977,4,0.162
6583,Beach House,48,31TsIuRykzLRn5Rm9Pxz0G,Girl Of The Year,0.343,0.358,231360,0.681,0.921,10,0.485,-7.283,1,0.0352,70.019,4,0.0769
6584,Xogador Ambiental,54,70plqBXm3FdKUHWIuBzHr0,Memento,0.985,0.615,122778,0.0955,0.966,3,0.103,-20.174,1,0.0498,81.2,4,0.2
6585,charlie dreaming,47,7u9rHpnezNKnNhEf84IehW,Sweet Everything,0.672,0.0819,189875,0.335,0.928,9,0.145,-17.957,1,0.0434,76.79,4,0.0541
6586,RAYE,68,34KTVmypyKLAFJc8CpfI5P,Friends,0.025,0.722,204956,0.83,0.000123,7,0.0642,-4.001,1,0.0554,122.998,4,0.643
6587,Fonseca,66,4qUxV1XvLkp7vWTmhpBPLv,Simples Corazones (feat. Melendi),0.166,0.655,241081,0.922,0.0,7,0.115,-1.647,1,0.18,195.905,4,0.523
6588,5 Seconds of Summer,57,22E7Q49XIMotIXsxgsHBBD,Want You Back - Acoustic,0.0332,0.611,159776,0.663,0.0,0,0.133,-5.573,1,0.0316,97.084,4,0.89
6589,SOB X RBE,47,2BbUQfI5pp4wa5FrcRLRUE,No Discussion,0.00237,0.835,204173,0.651,0.0,0,0.111,-8.726,1,0.284,96.962,4,0.646
6590,The Glitch Mob,25,48INSoNWEpZL2SA1NTxN5U,Come Closer (Salva Remix),0.0347,0.547,189856,0.7,0.341,1,0.0584,-5.029,1,0.155,75.911,4,0.338
6591,Tierra Whack,49,4x4cclsdcnzWphsjJzD4Bs,Silly Sam,0.71,0.767,60000,0.488,0.0,0,0.158,-4.412,1,0.078,179.874,3,0.502
6592,The Glitch Mob,24,7MFZkJuTo96itGetoWxvmz,I Could Be Anything (feat. Elohim) (Hallucinogenius Remix),0.174,0.512,253482,0.644,1.28e-05,5,0.15,-9.083,0,0.466,62.936,4,0.362
6593,The Glitch Mob,26,1CfVcDXiOShtnwvdQ4TtBh,I Could Be Anything (feat. Elohim),0.0432,0.388,249986,0.713,0.00505,5,0.0844,-6.042,0,0.0604,103.828,3,0.155
6594,Hardwell,64,1ml3DHDWKMYaAjWy1NI5n2,Shine A Light,0.223,0.538,196216,0.758,0.0,9,0.251,-2.773,0,0.0378,147.804,4,0.25
6595,The Struts,41,3uZExBolKJuz37kLiIBhum,Freak Like You,0.0674,0.57,197871,0.834,0.0,1,0.0831,-3.655,1,0.0842,80.009,4,0.631
6596,Yellow Claw,55,6c14PL4z50pRfwHxtNktK8,Lost on You,0.524,0.439,200514,0.603,0.0128,0,0.112,-6.213,1,0.083,200.083,4,0.363
6597,Logic,49,3q2s5uUwVh0Pw8HzuMkTay,100 Miles and Running (ft. Wale & John Lindahl),0.58,0.76,353453,0.934,1.7e-06,7,0.421,-3.627,1,0.0821,118.933,4,0.942
6598,Robbie Rivera,53,4aPIAmQuR9A8rHkKXxqrLc,All We Need Is Love,0.0422,0.601,219997,0.901,0.0,1,0.0861,-3.731,1,0.0579,122.098,4,0.315
6599,Zonderling,62,5MISpOLjlHo6BO6sZD54hp,No Good,0.524,0.841,179048,0.854,0.0162,1,0.109,-4.419,1,0.222,126.169,4,0.542
6600,Juhn,59,6oIcRFcCYXSdHMoSsDdEfn,Confia,0.102,0.728,212840,0.647,0.0,7,0.0788,-5.245,1,0.197,188.05,4,0.214
6601,The Glitch Mob,24,1TqNnSJ2H6Zjpet3FTHHwz,Keep on Breathing (feat. Tula) (Kmln Remix),0.143,0.78,381434,0.722,0.775,1,0.152,-8.254,1,0.0893,107.005,4,0.233
6602,Tenth Avenue North,38,1ytfckNF8RJUMCvz23USvY,Counterfeits,0.0331,0.52,186041,0.778,0.0,9,0.118,-5.985,1,0.0501,166.017,4,0.542
6603,Wingtip,55,21DTeeLwvvGlb3OFrd9rTT,Pavement,0.541,0.538,196773,0.599,0.239,1,0.0808,-8.663,1,0.038,92.007,4,0.224
6604,Karavelo,47,2zr5I7zEDaVLhyWKqHJR5g,Sunset Sugarlife,0.907,0.145,82097,0.382,0.775,4,0.142,-24.735,1,0.146,99.422,4,0.438
6605,Tiêt Tôn-Thât,18,5xU1T7noRsa8VgNqmoYzCB,Regards dans la brume: Regards dans la brume: III.,0.804,0.246,193667,0.0859,0.708,1,0.115,-26.025,1,0.0626,78.824,4,0.0592
6606,Claude Debussy,19,6ealKpr1DwY7AnOJfMB03n,"Images oubliées, L. 87: Images oubliées, L. 87: II. Souvenir du Louvre",0.995,0.489,299467,0.00893,0.923,4,0.0788,-25.347,1,0.0528,134.353,3,0.0393
6607,Claude Debussy,19,7DTJHDzrNvbcChdlOvFVee,"Images oubliées, L. 87: Images oubliées, L. 87: I. Lent (mélancolique et doux)",0.994,0.435,237760,0.00786,0.89,1,0.0595,-27.688,0,0.0522,134.865,4,0.039
6608,Circa Survive,50,7bCLnj3P6GrHDBhSbNkxHB,Get Out,3.34e-05,0.204,184920,0.908,0.0008,9,0.392,-4.291,0,0.105,164.536,4,0.206
6609,Claude Debussy,19,7jlUJJxmAuPpouqBx4j65x,"Cinq poèmes de Charles Baudelaire, L. 64: II. Le jet d'eau (Arr. pour soprano, quintette & piano)",0.955,0.171,361667,0.0301,2.22e-06,4,0.0578,-25.407,0,0.0549,68.735,4,0.0393
6610,Claude Debussy,17,0S0wEzUuBnOJt6M5jyCdr8,"Préludes, Book 1, L. 117: No. 10, La cathédrale engloutie",0.992,0.509,471080,0.00337,0.816,0,0.0872,-22.103,1,0.0769,63.052,4,0.0479
6611,Claude Debussy,18,18XTxkLKXntMGUHk8xJGKb,"Préludes, Book 1, L. 117: No. 7, Ce qu'a vu le vent d'ouest",0.991,0.345,233240,0.213,0.899,1,0.0953,-17.069,1,0.0354,99.011,3,0.0352
6612,Claude Debussy,15,6MxnywN5dG3sKGRSkHF8mf,"Préludes, Book 2, L. 123: No. 7, La terrasse des audiences du clair de lune",0.993,0.412,317107,0.0104,0.89,6,0.102,-25.796,1,0.0729,68.617,4,0.0361
6613,Galantis,56,5tZ7mXgQLwkVNiqxutuzq1,Mama Look At Me Now - Culture Code Remix,0.0301,0.729,198095,0.699,0.0,7,0.103,-5.603,0,0.0969,125.963,4,0.415
6614,Diplo,49,5iXr01hXAmrXkZxTeXD6iO,Get It Right - Remix,0.122,0.504,172524,0.819,1.61e-05,0,0.107,-4.697,1,0.135,159.968,4,0.281
6615,Dinner Beats,48,7bBgQe0KVQYcgB6MkYwj0v,No Coming Back,0.866,0.397,60000,0.484,0.809,7,0.101,-6.519,0,0.162,182.836,5,0.554
6616,Oliver Heldens,55,0M0FvSNRZmDz0Z769rewlI,Fire In My Soul (feat. Shungudzo),0.206,0.592,175254,0.977,0.000103,6,0.0703,-3.389,1,0.312,126.178,4,0.496
6617,Arkells,52,1NJC4SXdmFqeDbNO6HtKrh,Hand Me Downs,0.000886,0.343,255880,0.827,1.08e-06,0,0.315,-6.327,1,0.0377,89.397,4,0.541
6618,Almighty,57,2DcOqRysxX5uFJ6vNQo8KG,Vacio,0.165,0.736,247104,0.634,0.0,11,0.148,-5.897,0,0.144,134.816,4,0.32
6619,Svrcina,55,4eoLuGaEDYSO8wBuSJcyUj,Come Together,0.0702,0.69,166232,0.461,2.54e-06,9,0.0947,-6.658,1,0.0667,96.996,4,0.387
6620,Worship Central,54,5Yd2LrQZg3ouzzvgC1QKvJ,Stir a Passion - Live,0.0104,0.389,499760,0.669,0.0,5,0.216,-7.791,1,0.0397,145.923,4,0.191
6621,Sure Sure,52,0tI0VIellIrlTSrdnyFElw,Lie Lie Lie,0.287,0.815,149461,0.468,6.19e-05,10,0.071,-7.011,1,0.0596,109.101,4,0.563
6622,BoA,55,1OWxlgwPtWuEvGkH8uS1Tj,"ONE SHOT, TWO SHOT",0.24,0.804,210880,0.679,0.0,7,0.12,-5.82,0,0.067,119.948,4,0.483
6623,Fuerza de Tijuana,51,4FW14C1Wr3B0grhw524wyE,Caro Lo Pague,0.405,0.634,166933,0.902,9.14e-05,0,0.186,-3.469,0,0.0589,122.174,4,0.731
6624,Plies,49,4Ruk7e1nmfE5XnE6yPzpOt,"Rock (RnB Remix) [feat. Jacquees, Tank & Jeremih]",0.0746,0.859,175880,0.774,0.0,4,0.0929,-4.262,0,0.0723,122.215,4,0.81
6625,Cautious Clay,49,5w2Ych5sXi1l4SC4Uuy285,Blood Type,0.0827,0.46,235385,0.421,0.00268,1,0.138,-10.347,1,0.0432,182.078,5,0.141
6626,070 Shake,53,0jbjm2p0qkEfpeoNCywnM2,Stranger,0.328,0.746,222427,0.499,0.0,5,0.127,-6.774,0,0.0489,136.038,4,0.392
